fold,idx,y_true,y_pred,y_proba
1,10806,1,1,0.5257359550665728
1,10807,0,0,0.03321177651413132
1,10810,0,0,0.007877877248565548
1,10822,0,0,0.0040723716747342615
1,10828,0,0,0.007772345489415179
1,10831,0,0,0.00028383068165256897
1,10834,0,0,0.19364194963558365
1,10838,0,0,0.0002857677497102532
1,10839,0,0,0.025319233501062872
1,10843,0,0,0.0001980626293185234
1,10849,0,0,0.2737848008360223
1,10852,1,1,0.5517284144718689
1,10859,0,0,0.00045494589183188607
1,10862,0,0,0.02442608177331572
1,10863,0,0,0.0009756026779699254
1,10867,0,0,0.0008796770692444932
1,10871,0,1,0.8948419356501917
1,10874,1,1,0.9863044922639455
1,10880,0,0,0.011527691239298848
1,10881,1,1,0.9873664728196605
1,10889,0,0,0.07648080312994893
1,10891,0,0,0.00022478993935689043
1,10896,0,0,0.4768093941782401
1,10899,0,0,0.0004089342435337397
1,10900,0,0,0.00039622898951175974
1,10901,1,1,0.9044885759822175
1,10906,0,0,0.05458507829556673
1,10912,0,1,0.9123138037779489
1,10914,0,0,0.07268521401504369
1,10923,0,0,0.0007970343095700694
1,10924,0,0,0.1900967560950301
1,10944,0,1,0.52093633625169
1,10950,0,0,0.0031064858134311367
1,10968,0,0,0.060356873629054474
1,10972,0,0,0.0010897915460559356
1,10973,0,0,0.02987349153058948
1,10975,1,1,0.9960922261093701
1,10977,0,0,0.007151461990813533
1,10983,0,1,0.6770559411429339
1,10986,1,1,0.7803409959657822
1,10987,0,0,0.0040407918209564445
1,10997,0,0,0.026825408866899537
1,10998,0,0,0.011705361645230372
1,10999,0,0,0.3163290297615123
1,11001,1,1,0.7396835862930071
1,11003,0,0,0.013390717920457885
1,11006,0,0,0.009320963110445358
1,11008,0,1,0.7323783955000915
1,11009,1,0,0.01479956685355046
1,11014,0,0,0.008444533521255845
1,11024,0,0,0.08881936832318185
1,11033,0,0,0.060253346224302576
1,11041,0,0,0.14869291640804763
1,11042,0,0,0.0007080951495460786
1,11061,0,0,0.0008634992498474528
1,11069,0,0,0.00029763945621012213
1,11071,1,1,0.9953679021609748
1,11075,0,0,0.3414300616372701
1,11076,1,1,0.904740849673798
1,11079,0,0,0.013116460524481522
1,11082,0,0,0.08513816061544041
1,11083,0,0,0.004576975786394065
1,11086,0,0,0.007278511674430236
1,11087,1,1,0.7802232155613998
1,11093,0,0,0.29496127156513025
1,11097,0,0,0.4230386542064889
1,11098,1,1,0.980809525964896
1,11103,0,0,0.001270097735401419
1,11108,1,1,0.9755852668346605
1,11111,0,0,0.0604204082347451
1,11112,1,1,0.7540197348597455
1,11115,0,0,0.00045127319576122844
1,11118,0,1,0.6655444114764637
1,11121,0,0,0.0005448925574210872
1,11131,1,1,0.8296412846784552
1,11144,0,0,0.0022621768625955994
1,11145,0,0,0.003019522014787111
1,11162,1,1,0.9811024511024027
1,11164,0,0,0.00013145896887755727
1,11169,0,0,6.187331400832459e-05
1,11174,0,1,0.9350531285043856
1,11180,0,0,0.0012317094872939729
1,11181,0,0,0.0537193791823858
1,11184,0,0,0.0026686592389076943
1,11194,0,0,0.00462879702243874
1,11196,1,1,0.9879458239724521
1,11203,0,0,0.0006516416457737253
1,11209,0,0,0.007598494949534531
1,11212,0,0,0.02442210272522512
1,11214,1,1,0.9081620669268632
1,11220,0,0,7.344899054525971e-05
1,11226,0,0,0.009172745994186507
1,11247,0,0,0.12163682468311035
1,11248,0,0,0.0003412940735327857
1,11252,1,1,0.9848474496321198
1,11268,1,1,0.9806755937271466
1,11272,1,1,0.9122162217206419
1,11276,0,0,0.4349947505539004
1,11278,1,1,0.5492925240639964
1,11282,0,0,0.37148013033521826
1,11284,0,0,4.1214445187716534e-05
1,11292,1,0,0.010783597334180722
1,11294,0,0,0.001975571307014007
1,11334,0,0,0.3302244181550455
1,11336,0,0,0.059423692498848005
1,11337,0,0,0.007780138534558781
1,11341,0,0,0.021093154188273962
1,11342,0,0,0.15578483672571358
1,11350,0,0,0.004658195802824344
1,11354,0,0,0.3126121303907255
1,11355,1,1,0.9784026195785083
1,11361,0,0,0.02168822496839098
1,11366,0,0,4.545018712808796e-05
1,11368,0,0,0.05730364245083045
1,11370,0,0,0.3685972414189252
1,11378,0,0,0.04605694154546407
1,11382,0,1,0.7093093230210632
1,11389,0,0,0.17650316155958495
1,11391,0,0,0.001479695540504297
1,11393,0,0,0.19255280318396706
1,11398,0,0,0.017157513873174348
1,11406,0,0,0.003093292896445076
1,11410,0,1,0.8733499740755026
1,11411,0,0,0.030551970903785648
1,11415,1,1,0.9985404178335552
1,11419,0,0,0.04050372784951226
1,11420,0,0,0.00935241695725794
1,11423,0,0,0.0032545082977648364
1,11424,0,1,0.79239619425985
1,11425,0,0,0.0490470680253216
1,11446,0,1,0.7180095520492276
1,11448,0,0,0.0037546521693551716
1,11449,0,0,0.2820253423694478
1,11458,0,0,0.2390773674594401
1,11461,0,1,0.6013935694268091
1,11462,0,0,0.020314822547356445
1,11468,0,0,0.016269812582219535
1,11469,1,0,0.34338762676816464
1,11475,0,1,0.8187980000828673
1,11480,1,1,0.9800071643657489
1,11481,0,0,0.010568592680684639
1,11483,0,0,0.22105556514675426
1,11484,0,0,0.09627040074729087
1,11486,0,0,0.005292780130546164
1,11492,0,0,0.009379650693494808
1,11495,0,0,0.003749046000013061
1,11497,0,0,0.0019922671242418965
1,11499,1,1,0.9941994595394208
1,11500,0,0,0.00048412892883919085
1,11508,0,0,0.029283151799307117
1,11521,1,1,0.9714289768291337
1,11527,0,0,0.01626887723004012
1,11530,0,0,0.00022391011376411652
1,11536,0,0,0.019014845994081844
1,11542,1,1,0.9583297334395459
1,11544,0,0,0.004064680251730156
1,11550,1,1,0.9348993043271906
1,11561,0,0,2.4258450037569345e-05
1,11563,0,0,0.0020067293703441157
1,11566,0,0,0.025773048067359437
1,11571,0,0,0.04105564838192227
1,11577,0,0,0.4285377055374699
1,11580,0,1,0.5037771269657345
1,11584,0,0,0.0023389396931953084
1,11591,0,0,0.0003804030117221539
1,11592,0,0,0.044197519401269196
1,11597,0,0,0.003454110530663125
1,11612,0,0,0.109523937984008
1,11615,0,0,0.007275228278299597
1,11616,1,0,0.049110066589632864
1,11622,0,0,0.004841273892476712
1,11625,0,0,0.013297768150343399
1,11634,0,0,0.0006624869361260911
1,11637,0,0,0.31558838341654494
1,11641,0,0,2.487437941082757e-05
1,11645,0,0,0.00020242929196067198
1,11649,0,0,0.28869051600010487
1,11652,0,0,0.2892381045769816
1,11654,0,0,0.00041027723992837476
1,11657,1,1,0.9932462824934879
1,11660,0,0,0.22147916191512454
1,11663,0,0,0.00405624766823817
1,11666,0,0,0.010518431398993368
1,11671,0,0,0.017754807855128996
1,11688,0,0,0.3946381563308802
1,11691,0,0,0.1205857484930475
1,11692,0,0,0.0013808693944501738
1,11693,0,0,0.005214368955150151
1,11723,1,1,0.9613640646163158
1,11724,0,1,0.6324835978956324
1,11725,0,0,0.018506886239650057
1,11732,0,0,0.006754657744604064
1,11733,0,0,0.0029655712737571534
1,11735,0,0,0.3313977908422825
1,11747,0,0,0.0014074901843785718
1,11748,0,0,0.04540697806625606
1,11767,0,0,0.026173225682984858
1,11769,0,0,0.17406052319701812
1,11778,1,0,0.1245543795465393
1,11781,0,0,0.0004015456734857111
1,11792,0,0,0.04033801923699774
1,11796,0,0,0.0011884501850462131
1,11799,1,1,0.9196398692711836
1,11809,0,0,0.014579084830613697
1,11817,0,0,0.10068469886196514
1,11819,0,0,0.0011707516990640489
1,11826,0,0,0.060907871870429516
1,11830,0,0,0.04208023628375157
1,11832,0,0,0.0001256932085521895
1,11833,0,1,0.6722128814175764
1,11840,0,0,0.0009533587484346239
1,11841,0,0,6.974345023737828e-07
1,11844,0,0,0.0005532816946755325
1,11855,1,0,0.08330455708587314
1,11861,0,0,0.002220354421450443
1,11866,1,1,0.9883996474314282
1,11870,1,1,0.9707707965141656
1,11883,0,0,0.007268011708871417
1,11891,0,0,0.00018120408692495768
1,11895,0,0,0.00035059928935540075
1,11898,0,0,0.0008595134329239725
1,11900,1,1,0.9508630814931612
1,11904,0,0,0.00022353779172381297
1,11909,1,1,0.7992994898420411
1,11918,1,1,0.7679655989548176
1,11919,1,1,0.5001124548557219
1,11923,0,1,0.9135330683202292
1,11924,0,0,0.16496801788260515
1,11925,0,0,0.04717864510526666
1,11929,0,0,0.0007357830003856214
1,11934,0,0,0.0022464354224078905
1,11954,0,1,0.9207125370783708
1,11955,0,0,0.004737960463978857
1,11963,0,0,0.0029131697494807623
1,11964,0,0,0.3609573607219615
1,11985,0,0,0.04356999494749079
1,11987,1,1,0.9845953093253034
1,12000,1,0,0.43511604097150286
1,12011,0,0,0.00012560493756106662
1,12023,1,1,0.7034890599038043
1,12029,0,0,0.0012042327810422133
1,12030,0,1,0.5511903099717826
1,12032,0,0,0.2923038107956631
1,12041,1,0,0.1407902044139644
1,12047,1,0,0.3172883503560993
1,12049,0,0,0.0026224148263501094
1,12055,0,0,0.001137355579444634
1,12057,1,1,0.969167855826523
1,12062,0,0,0.048731221229666194
1,12068,0,0,0.020962444105869994
1,12077,1,1,0.9752132373815091
1,12078,1,1,0.9000582600739927
1,12092,0,0,0.010894746006570939
1,12095,1,1,0.5411583706555052
1,12117,0,0,0.11117126814202997
1,12125,1,1,0.9440805223967231
1,12127,0,0,0.0015852535962760845
1,12128,0,0,0.0016416614960432215
1,12130,0,0,0.1644966299031805
1,12132,1,1,0.99522365453881
1,12139,1,1,0.8447911844087974
1,12141,0,0,0.0011610980324736164
1,12144,1,1,0.9334702369607204
1,12146,0,0,4.775733056348744e-07
1,12149,0,0,0.00016880375848918347
1,12150,1,1,0.8641209516061319
1,12152,0,1,0.5328459050202924
1,12155,0,0,5.775003215001798e-05
1,12170,0,0,0.001046661312445077
1,12173,0,0,0.00248767761667445
1,12174,0,0,0.02482537485609708
1,12180,0,1,0.8988170981031175
1,12190,0,0,0.11033800333547084
1,12193,0,0,0.002718637249265572
1,12209,0,0,0.004803910614156686
1,12215,0,0,0.00035079930413890037
1,12217,0,0,0.49732672092449054
1,12219,0,0,0.16340839713970745
1,12226,0,0,0.3042236624650863
1,12232,0,0,0.007536501057674694
1,12234,1,0,0.23846636254033388
1,12236,0,0,0.05473904606304681
1,12242,0,0,0.008101145712649714
1,12254,0,0,8.845884743446906e-05
1,12257,0,0,0.07333583103355895
1,12260,0,0,0.004535106817175924
1,12261,0,1,0.9653778956369893
1,12266,0,0,0.0078691527330644
1,12271,0,0,0.39940398175800224
1,12281,0,0,0.026512167430775606
1,12282,0,0,9.83800680077586e-05
1,12288,0,0,0.00046616443129964214
1,12292,0,1,0.884398026595122
1,12299,0,0,0.0010217032784349753
1,12300,0,0,4.6005849452999095e-05
1,12303,0,0,0.39213329669590397
1,12307,0,0,0.000336912703403955
1,12309,1,1,0.9555646737574013
1,12317,0,0,0.00013878366049663963
1,12320,1,1,0.9798180498125925
1,12324,1,1,0.99900010239022
1,12340,1,1,0.9225587531875323
1,12342,0,0,0.013321428550355367
1,12365,0,0,0.47241345637378945
1,12369,0,0,0.08552228786544043
1,12375,0,0,0.468585001270469
1,12377,0,0,0.0026397106445232303
1,12390,0,0,0.07498923454770386
1,12395,0,1,0.5506686134264752
1,12397,1,1,0.7042015365736237
1,12398,0,0,0.0011450097446755278
1,12399,0,0,2.6693061848516302e-05
1,12400,0,1,0.5382891189312305
1,12419,0,0,0.004702202944284926
1,12424,0,0,0.30100323062893636
1,12434,0,0,0.34651591348991034
1,12436,0,0,0.005231234346933632
1,12439,0,0,0.020067400923487074
1,12444,0,0,0.28794696990047475
1,12449,0,0,0.001217339027871878
1,12450,1,0,0.09078982534812195
1,12453,0,0,0.010782239805036361
1,12454,0,0,0.007316827908017075
1,12455,1,1,0.872199705651192
1,12468,0,0,0.01342116495637874
1,12473,1,0,0.1342861209310823
1,12474,0,0,0.009232879832040634
1,12475,0,0,0.0014869668493760228
1,12479,0,0,0.315862444770554
1,12486,0,0,0.000266733453231005
1,12500,0,0,0.003230350713497278
1,12501,0,1,0.7611489220034163
1,12505,1,1,0.7114017728819171
1,12522,0,0,0.2972489671178253
1,12525,0,0,0.21428147285428878
1,12539,1,1,0.9435685483294941
1,12548,0,0,0.014703041568236585
1,12553,0,0,0.1895055024912683
1,12555,1,1,0.9160899216129241
1,12559,0,0,0.0009080588205052095
1,12564,1,1,0.6461909898918863
1,12565,0,0,0.0022712908403638406
1,12570,0,0,7.013520554449426e-05
1,12571,0,1,0.8769541668196716
1,12575,0,0,0.011015775543342902
1,12584,0,1,0.6818191421384742
1,12588,0,0,0.00013272866152110808
1,12591,0,0,4.044854024490408e-05
1,12598,0,0,6.999739545064325e-05
1,12599,0,0,0.2957768882688641
1,12602,1,0,0.46350934595830856
1,12617,0,0,0.004115728263529176
1,12622,0,0,8.18742257701551e-05
1,12623,0,0,0.05795751415139615
1,12624,0,0,0.0040589406317022925
1,12629,1,1,0.7870916188933895
1,12649,0,0,0.009744940946365913
1,12664,0,0,0.011043633776772277
1,12665,0,1,0.8450798766180229
1,12674,1,1,0.6635605064447494
1,12681,0,1,0.8657036481761055
1,12682,1,1,0.8916981145596957
1,12687,0,0,0.030572119868287402
1,12689,0,0,0.14747885705978195
1,12692,1,1,0.9829011366404962
1,12693,0,0,0.034533038413713586
1,12698,1,1,0.8799815767808342
1,12699,1,0,0.30861875914089254
1,12703,0,0,3.9951186668829256e-05
1,12708,0,0,0.00044235291065261676
1,12709,0,0,0.030300729449977543
1,12718,0,0,0.003865172970108854
1,12720,0,0,0.0010635801757645088
1,12721,1,1,0.9703707858572623
1,12730,0,0,0.018076726282777938
1,12731,1,1,0.9608940167798617
1,12734,0,0,0.010487774320925496
1,12750,0,0,0.011619642352236741
1,12754,0,0,8.876604232809452e-06
1,12764,0,0,0.36747040745677145
1,12771,0,0,0.021723099886464085
1,12774,0,0,0.002758963225346592
1,12775,0,0,0.42805590928729637
1,12779,0,0,0.19901120625604463
1,12782,1,1,0.6990701624558462
1,12784,0,0,0.005059774802258618
1,12787,0,0,0.0052742406522048825
1,12789,0,0,0.00025575181990449556
1,12793,0,1,0.5646886371600099
1,12796,0,0,0.0004451444343184879
1,12801,0,0,0.00031498579087989813
1,12820,1,1,0.999523601833519
1,12833,0,0,0.025965808099517224
1,12853,0,0,0.007274210906275196
1,12854,1,1,0.9129662225846916
1,12857,0,0,0.00011407433448739201
1,12858,0,0,6.167448836041495e-05
1,12859,0,0,0.04684387367579242
1,12866,1,1,0.6831563256269868
1,12872,0,0,0.022531975734586873
1,12874,1,1,0.8524594922491427
1,12875,0,1,0.9580029533109227
1,12877,0,0,0.20283895827564982
1,12883,0,0,0.040485504831390795
1,12903,1,1,0.9599162518869908
1,12917,0,0,4.662540609156737e-05
1,12922,1,0,0.020008399732436108
1,12924,1,1,0.9382164716675869
1,12929,0,0,0.004364565353418296
1,12938,0,0,0.0007081794257198105
1,12942,0,0,0.14259070577760796
1,12945,0,0,0.13909903630356685
1,12953,0,0,0.005916880769440554
1,12961,0,0,0.0034183907987803967
1,12968,0,0,0.06974812093618817
1,12974,0,1,0.794286853312529
1,12979,1,1,0.9659837415922082
1,12985,1,1,0.9655035394903915
1,12986,1,0,0.15780815316373323
1,12987,1,1,0.9825426932132396
1,12988,0,0,0.0347356872619075
1,12992,0,0,0.04375747028957591
1,12993,0,1,0.9568873250518133
1,12998,0,0,0.042200819957026
1,12999,0,0,0.005181784702889473
1,13005,1,1,0.9797191599935812
1,13012,0,0,0.018814866401933094
1,13016,0,0,8.471188346252716e-05
1,13017,0,0,0.08561603435887204
1,13020,0,0,0.0011507423986393634
1,13032,1,1,0.5186403014382445
1,13036,1,0,0.14045902314576264
1,13038,0,1,0.8824252533300512
1,13045,0,0,0.26893474238444853
1,13046,0,0,0.005166618220072425
1,13050,0,0,0.3590625048927735
1,13065,0,0,0.00014717985835710558
1,13066,0,0,0.002772917201613045
1,13068,0,0,0.0001555605837282839
1,13070,0,0,0.16237691261140674
1,13077,0,0,0.03200132637640989
1,13080,0,0,0.12695549654574173
1,13087,0,0,0.0009507167381496406
1,13090,0,0,0.0027663046362354005
1,13096,0,1,0.6775077406024215
1,13101,1,1,0.6629822137322046
1,13105,0,0,0.004540487807858098
1,13106,0,1,0.8269718968309518
1,13108,1,1,0.9616349430047215
1,13111,0,0,0.41780285400222567
1,13129,1,0,0.42488529802816877
1,13133,1,1,0.9663196458365685
1,13136,1,0,0.011212279803834154
1,13138,1,1,0.9965385718085643
1,13151,0,0,0.00019455587799398327
1,13156,0,1,0.7681330837923711
1,13157,0,0,0.0008318635219849168
1,13159,0,0,0.00017754199847197773
1,13164,0,0,0.3489819041580207
1,13173,1,1,0.9752845802294208
1,13179,0,0,0.3239619812162568
1,13180,1,1,0.8616447836532941
1,13181,0,0,0.17417818404539753
1,13186,1,1,0.6212331867402827
1,13193,0,0,0.004700658940497971
1,13203,0,0,0.08908961845597065
1,13209,0,0,0.011168821004285765
1,13221,1,1,0.5445680673764318
1,13229,1,1,0.9494193034687946
1,13242,0,0,0.0024969734782989863
1,13243,0,0,0.0120621509081445
1,13248,0,0,0.20019514096077942
1,13251,0,0,0.024751167022776483
1,13253,0,0,0.002783027857796104
1,13254,0,0,0.32997659734978024
1,13255,0,0,0.0628387376484233
1,13258,0,0,0.1124045903715313
1,13262,0,0,0.0045277749929502455
1,13266,1,1,0.9725454043913894
1,13268,0,0,0.000736104928446113
1,13269,0,0,0.0030564864788057257
1,13279,0,1,0.9675817315564579
1,13286,0,0,0.0020137374850730354
1,13294,1,1,0.9934977803226167
1,13301,0,0,0.028129796801576897
1,13303,0,0,0.010835736546982989
1,13305,0,1,0.5959192867528146
1,13310,0,0,0.26511357346012876
1,13314,1,1,0.8130091916459682
1,13315,1,0,0.48530000170177345
1,13325,0,0,0.15253417756954288
1,13334,0,0,0.008360633436084746
1,13335,1,1,0.8056567550593391
1,13339,0,0,0.005768378503398359
1,13341,1,1,0.5492426103905705
1,13343,0,0,0.10287612201726166
1,13345,0,0,0.04556042728769921
1,13347,1,1,0.7200302806580731
1,13357,0,0,0.005049106807104784
1,13359,0,0,0.0018336946420023999
1,13363,0,0,0.034124656984023526
1,13368,0,1,0.5927836553005674
1,13369,1,1,0.5092963022621795
1,13371,0,0,0.0015716959223712795
1,13372,0,0,0.001931084908598268
1,13373,0,0,0.39006892108787194
1,13374,0,0,0.0019098334299304503
1,13377,0,0,0.49510506207076216
1,13390,0,0,0.0005624848896758872
1,13401,0,0,2.1517377146953364e-05
1,13416,0,0,0.04995190667693415
1,13422,0,0,0.07253305289879769
1,13432,1,1,0.998949894657833
1,13441,0,0,0.0047002150591352095
1,13442,1,0,0.4908296861273608
1,13461,0,0,1.3481750539020053e-05
1,13465,0,0,0.0018796682263629474
1,13468,1,1,0.8815847575479955
1,13469,0,0,0.00010264308449891691
1,13475,0,0,0.030105794056221054
1,13476,0,0,0.15580054717185
1,13483,1,0,0.00044008866791978143
1,13486,0,0,0.02446074462273709
1,13489,0,0,0.016742147103971514
1,13492,0,0,0.00017442683838548193
1,13495,0,0,0.004900272759886197
1,13497,1,1,0.7287558065493626
1,13498,0,0,0.011638068908608534
1,13499,0,0,0.01869148824675474
1,13500,1,0,0.03933721653328363
1,13507,1,1,0.9835459255739492
1,13511,1,1,0.9918425638223801
1,13514,0,0,0.006576441364504652
1,13525,0,0,0.0007284076914624949
1,13528,1,1,0.648284698580008
1,13530,0,0,0.0065169233506076505
1,13547,0,0,0.002004129920011835
1,13549,1,0,0.2614505104203448
1,13550,0,0,4.874166977455095e-05
1,13555,1,1,0.8170817057701495
1,13562,0,0,0.0015952112796991087
1,13566,0,0,0.02532050899354036
1,13570,0,0,0.003631585941638403
1,13571,0,0,0.00038224243076709005
1,13572,0,0,6.981634686983611e-05
1,13575,1,1,0.9889985913944705
1,13581,0,0,0.0001598482391435551
1,13582,0,1,0.924028266372821
1,13583,1,1,0.8232998074808714
1,13595,1,0,0.15729627054509543
1,13598,0,0,0.020683713744199375
1,13605,0,0,4.065596828612256e-05
1,13606,0,0,0.00017842142058895874
1,13609,0,0,3.564864000461885e-05
1,13626,0,0,0.0004435497765265094
1,13630,0,0,0.1756941858320568
1,13635,0,0,0.0040129730910426435
1,13637,0,0,0.07865329937668933
1,13642,0,0,0.14789863344053322
1,13655,1,1,0.6512141727784556
1,13657,0,0,0.0005854590959687111
1,13667,0,1,0.758127558384958
1,13673,0,0,0.24432762532720617
1,13676,0,0,0.11175991976612307
1,13680,0,0,6.447422301336782e-05
1,13683,0,1,0.5675426907435157
1,13684,0,0,0.0020239349515771736
1,13685,0,0,6.7472044417795954e-06
1,13690,1,0,0.38652018027822915
1,13708,0,0,0.0009888368111089605
1,13714,0,1,0.549371928796095
1,13718,0,0,1.9974333587833316e-05
1,13721,0,0,0.003987284086045474
1,13722,0,0,0.007308388921449218
1,13726,1,1,0.999564267775863
1,13730,0,1,0.7656278528821919
1,13732,0,0,0.029674892800013286
1,13735,0,0,0.4184939839696849
1,13738,0,0,0.00614214677955879
1,13739,0,0,0.021417441744939644
1,13740,0,0,0.3669393582114193
1,13743,0,0,0.0002672848052153851
1,13751,0,0,2.663816196550059e-05
1,13753,0,0,0.35823530082820976
1,13762,0,1,0.5343306554786249
1,13770,0,0,0.2275623913518943
1,13773,0,0,0.23876438679556533
1,13774,0,0,0.022550791004680326
1,13775,0,0,0.0878335530762117
1,13778,0,0,4.6586986962120664e-05
1,13795,0,0,0.001153544676765212
1,13799,0,0,0.0018806622947449148
1,13801,0,0,0.03164370896197991
1,13818,1,0,0.0485322113138783
1,13825,0,0,0.0002831450997347787
1,13832,0,0,0.22835181594148105
1,13842,0,0,0.0007724286890471275
1,13844,0,0,0.0005481094790205364
1,13848,0,0,0.0018700107369293672
1,13851,0,0,0.0003894493279346358
1,13861,1,0,0.010217638856184957
1,13873,0,0,0.002934895493688806
1,13891,0,0,0.0002625375907281939
1,13923,0,0,0.1056217056100679
1,13927,1,1,0.6556045689807171
1,13939,0,0,0.0008882643515117145
1,13945,0,0,0.10362804115259128
1,13946,0,0,0.4286948616559793
1,13947,0,0,0.009369100024932589
1,13950,0,0,0.3675907392098805
1,13952,1,0,0.19895351484809365
1,13959,1,1,0.9881332590290599
1,13964,0,0,0.015499132751488665
1,13969,0,0,0.009280208376253566
1,13975,0,0,0.09271460201564953
1,13976,0,0,0.024002669866691622
1,13988,0,0,0.017949332367309553
1,13996,0,0,0.0005502262844856884
1,14000,0,0,0.0014654186842889118
1,14001,1,1,0.9709018446395394
1,14016,1,1,0.99791252790271
1,14025,1,1,0.927939141176525
1,14026,0,0,0.034168803113544845
1,14028,1,1,0.920869146849878
1,14044,0,0,0.0007172088509768779
1,14054,0,1,0.930830318870449
1,14055,0,0,0.017160526530480214
1,14056,0,0,0.20810845741523393
1,14062,0,0,0.18481469424799532
1,14071,0,0,0.0014320729143688247
1,14075,0,0,0.015506848489048097
1,14085,0,0,0.00018646604117242814
1,14088,0,0,0.00020455740456285063
1,14089,0,0,0.00016030305826113286
1,14092,1,1,0.9600581802130608
1,14096,0,0,0.007823343349059493
1,14099,0,1,0.5479099696502828
1,14102,0,1,0.9101607048116134
1,14104,0,0,0.00011544225059293448
1,14107,0,0,0.1825998460421521
1,14110,0,0,5.689380425240662e-05
1,14113,0,0,0.024526525038325354
1,14115,0,0,0.012450832375682291
1,14120,0,0,0.0013264334586389657
1,14125,0,0,0.11398101559948318
1,14129,0,0,0.0012085468431175706
1,14130,1,1,0.6680915986580878
1,14136,1,1,0.8280083324319164
1,14138,0,0,0.0001696207117474459
1,14142,0,0,0.000679031683581221
1,14144,0,0,0.0010119386010339878
1,14150,0,0,0.0009122484250644022
1,14153,0,0,0.3967825762450884
1,14155,0,0,7.705924499290036e-06
1,14156,0,0,0.023176284703250307
1,14164,0,0,0.00020959176542435667
1,14167,0,0,0.12974132446260586
1,14168,0,0,0.001015514272021476
1,14171,0,0,0.23293009158273054
1,14173,0,0,0.00011640801864105197
1,14176,0,0,1.981377315261961e-05
1,14182,0,0,0.16419771211040493
1,14185,1,1,0.9685692630716484
1,14188,0,0,0.0009739727108986433
1,14193,1,0,0.34666348933845303
1,14200,0,0,0.0429767252845818
1,14204,0,0,5.845266398629778e-06
1,14205,1,1,0.9105935792225858
1,14207,1,1,0.9459117262204807
1,14220,0,0,0.0002759644494699397
1,14225,0,0,0.03048483407457254
1,14235,0,0,0.016567037289834014
1,14251,0,0,0.0008828536563277525
1,14257,0,0,0.4045542942213194
1,14262,0,0,0.005200620585978371
1,14263,0,0,0.00602554107591395
1,14268,0,0,1.849044903594158e-05
1,14271,0,0,0.04208560053387187
1,14275,0,0,0.000535013324415816
1,14278,1,1,0.6922786135634112
1,14290,0,0,0.25639962393696963
1,14293,0,0,0.017779483541203425
1,14294,0,1,0.6257275842435128
1,14303,0,0,2.1501639354656257e-05
1,14305,0,0,0.00411073089238232
1,14309,0,0,0.11622165472998709
1,14310,0,0,0.003066774271525419
1,14313,0,0,0.0002994679806504879
1,14316,1,1,0.6779618037502818
1,14323,0,0,0.12792157435304935
1,14327,1,1,0.8815642766492597
1,14330,0,0,0.00010456683866973373
1,14339,0,0,0.008612356371642937
1,14343,0,0,0.012922481600403013
1,14346,0,0,0.007165942162936915
1,14352,0,0,0.0003154324468688318
1,14354,0,0,0.005393913353346897
1,14360,0,1,0.9320281297207719
1,14361,0,0,0.16953690518857129
1,14362,1,1,0.9861143092984275
1,14363,1,1,0.9840258254132852
1,14365,1,1,0.9609019121944398
1,14369,1,1,0.9098309318500706
1,14370,1,1,0.6831483216039954
1,14371,0,0,0.0641787374771651
1,14376,0,1,0.8679261482660235
1,14383,0,0,0.0017009736682211873
1,14388,1,0,0.19668650677600139
1,14394,0,1,0.7235834742696001
1,14397,0,1,0.6116547707308371
1,14401,0,0,0.0015797535342524462
1,14402,0,0,0.009609121530820762
1,14404,0,1,0.8166723841975772
1,14405,0,0,6.717159194858944e-05
1,14406,0,0,5.165653949528278e-05
1,14420,0,0,0.002113275720594222
1,14429,0,0,0.001107628469918724
1,14433,0,0,0.2083940213293862
1,14442,0,0,0.09104507437031506
1,14456,0,0,0.0008713343704209943
1,14462,0,1,0.8592355325462513
1,14463,0,0,0.0011148272844576578
1,14465,0,0,0.010190520276182918
1,14468,1,1,0.9200453689786156
1,14473,0,1,0.9218360027279253
1,14478,0,0,0.16943143900431698
1,14479,0,0,0.07208831690306705
1,14481,0,0,8.058352573540412e-05
1,14487,0,0,0.14975716111196113
1,14493,0,0,0.13274243144228215
1,14495,0,0,0.01145413896556008
1,14506,0,1,0.8734671190951462
1,14508,1,1,0.7143667786294297
1,14519,0,0,9.03019057720766e-05
1,14522,0,0,0.000350435737381566
1,14527,0,0,0.12951510616856493
1,14535,0,0,0.2511444790233486
1,14537,0,0,0.00240579708314129
1,14538,0,0,0.2320923226224126
1,14549,0,0,0.06326907285937708
1,14552,0,0,0.14158943456467477
1,14553,0,0,0.030522215995028357
1,14554,0,0,0.0002403512752007967
1,14566,0,0,0.004188338816231908
1,14569,0,0,0.07388217198889996
1,14570,1,1,0.9559715078334786
1,14574,0,0,0.12423291828411527
1,14576,1,1,0.7879639890613133
1,14577,0,0,0.006579882300041075
1,14578,0,0,0.0021962716535459306
1,14580,0,0,0.005782651021780077
1,14589,1,1,0.8504051515836092
1,14590,0,0,0.0006100628125299266
1,14591,0,0,0.007538227839353126
1,14595,0,0,0.1469700710445348
1,14596,0,0,0.014229752809755728
1,14612,1,1,0.9306970525902654
1,14613,1,1,0.7133425689339694
1,14615,0,0,0.3553979329125533
1,14622,0,0,0.2360793331084527
1,14630,0,1,0.6410431760402704
1,14634,1,1,0.5425543831124866
1,14636,0,0,0.00012506985946353854
1,14640,0,0,0.01984909681348375
